"RETURN_ID","ORDER_ITEM_ID","PRODUCT_KEY","STORE_KEY","CUSTOMER_KEY","DATE_KEY","REFUND_AMOUNT","QTY_RETURNED","UNIT_PRICE","TOTAL_LOST","HAS_PROMOTION"
2319,203754,1125,53,2733,20231123,2999,3,2013,6039,1
2320,121218,5364,4,33730,20210628,3425,1,1491,1491,1
2321,88244,4970,75,5686,20230615,3877,4,3164,12656,1
2322,252545,1176,30,16251,20210501,1839,2,4666,9332,1
2323,372137,4332,13,43717,20220811,910,4,1222,4888,1
2324,431917,7237,59,10009,20210717,4488,1,4747,4747,1
2325,300820,5788,95,35076,20230811,4069,4,3651,14604,1
2326,366475,9718,53,30517,20220609,2181,3,4707,14121,1
2327,463714,446,18,28912,20210124,4131,4,441,1764,1
2328,564836,557,97,49227,20200414,2452,4,3334,13336,1
2329,276180,2160,87,4682,20230828,3598,4,1927,7708,1
2330,5105,8046,20,30079,20200117,2083,3,3997,11991,1
2331,153627,7283,69,16263,20210402,2894,3,2844,8532,1
2332,175733,6011,85,2904,20230402,3048,4,854,3416,1
2333,6479,1322,8,20335,20220710,803,2,2393,4786,1
2334,554255,9688,25,2679,20210207,2778,4,2193,8772,1
2335,398,5036,2,12746,20230921,2747,4,3477,13908,1
2336,486231,5879,78,7520,20210430,3353,3,2218,6654,1
2337,509033,9622,84,31562,20230421,1442,4,420,1680,1
2338,231229,5353,56,39812,20200702,4138,2,3509,7018,1
2339,160666,2231,55,49308,20231125,2489,1,4409,4409,1
2340,438990,8111,67,40719,20230807,3859,3,4257,12771,1
2341,266349,249,6,900,20230613,4082,1,119,119,1
2342,477526,5245,54,28097,20200926,2790,2,2640,5280,1
2343,359471,8839,26,28987,20230831,2205,1,1566,1566,1
2344,540543,8646,79,27415,20220520,2284,1,853,853,1
2345,240649,4216,23,6511,20221026,3221,3,262,786,1
2346,328932,600,65,43766,20210129,3172,4,2993,11972,1
2347,540301,8789,22,12649,20200325,1487,2,3974,7948,1
2348,17757,5792,23,36721,20230821,3711,3,2043,6129,1
2349,161785,9554,1,28056,20201222,923,4,936,3744,1
2350,519088,7914,19,17323,20200113,2488,4,3227,12908,1
2351,557254,5020,27,49274,20220701,1027,4,2417,9668,1
2352,569767,4469,30,33102,20230205,2107,2,4230,8460,1
2353,475628,2827,34,537,20230415,2347,2,1681,3362,1
2354,424594,4719,35,21818,20210131,2952,2,1131,2262,1
2355,142875,6547,1,44184,20210201,680,4,3661,14644,1
2356,32552,7016,36,46366,20211220,3896,2,2321,4642,1
2357,546571,5805,16,40539,20201025,201,3,4987,14961,1
2358,403162,7757,71,8504,20200909,1122,4,917,3668,1
2359,182040,445,8,25108,20200521,4203,3,4390,13170,1
2360,263912,6477,100,3072,20220820,2405,1,3566,3566,1
2361,577619,1956,35,34775,20220802,3580,1,3015,3015,1
2362,172064,5343,14,39424,20210304,3015,2,487,974,1
2363,395307,151,89,16021,20210917,1889,4,2657,10628,1
2364,23867,6551,72,39715,20230828,3467,2,507,1014,1
2365,214012,5134,81,34034,20200203,1046,1,2660,2660,1
2366,83686,7478,57,37204,20231024,4602,4,4798,19192,1
2367,419252,6964,20,18476,20220124,4441,1,1397,1397,1
2368,588710,5954,30,35576,20210328,1434,1,1434,1434,1
2369,299196,9369,28,42165,20210307,1941,2,213,426,1
2370,48838,9745,81,21390,20200522,1894,4,1024,4096,1
2371,113454,2885,99,13708,20220412,425,3,971,2913,1
2372,398193,8456,76,1246,20220613,3004,2,4104,8208,1
2373,6316,9155,92,48393,20220504,4131,2,3706,7412,1
2374,92439,4330,27,18927,20200821,2420,2,4316,8632,1
2375,271686,7421,41,21286,20210301,970,4,3213,12852,1
2376,156311,4091,73,14945,20230915,1321,2,3758,7516,1
2377,441031,4751,94,8740,20201127,4948,2,2289,4578,1
2378,348893,1158,11,18440,20211007,2777,2,4414,8828,1
2379,441467,865,28,28975,20210514,3926,1,1756,1756,1
2380,524698,5038,27,25777,20210620,2591,1,1117,1117,1
2381,101851,1836,96,23549,20221130,823,3,3634,10902,1
2382,298371,7996,82,5557,20221031,3189,1,4111,4111,1
2383,196811,1503,95,5823,20230119,2985,2,3182,6364,1
2384,289207,4723,72,35387,20220623,3284,3,381,1143,1
2385,310194,9056,71,23569,20231218,2487,1,3144,3144,1
2386,492730,1298,78,10766,20210612,2827,4,4228,16912,1
2387,10274,7783,84,3157,20200329,1738,4,1345,5380,1
2388,134058,748,68,15940,20230303,2537,1,3344,3344,1
2389,261861,6547,19,25477,20200930,2119,1,847,847,1
2390,253410,2735,7,8706,20201107,1393,2,1369,2738,1
2391,460993,6525,51,31113,20230708,515,3,594,1782,1
2392,309459,3877,2,28194,20201113,819,3,532,1596,1
2393,472154,6596,4,39012,20221008,3036,1,1631,1631,1
2394,223349,8291,49,34181,20201029,2614,3,3244,9732,1
2395,539692,4536,55,3799,20220924,4369,3,3967,11901,1
2396,325128,1185,27,12859,20230513,1757,1,4443,4443,1
2397,203538,8552,76,35498,20210324,299,2,3903,7806,1
2398,589362,7737,57,21301,20200218,248,1,835,835,1
2399,286609,58,82,10531,20230421,911,2,811,1622,1
2400,224442,7084,29,48955,20220913,4370,4,3254,13016,1
2401,72901,899,12,46060,20220830,578,4,4180,16720,1
2402,367822,2470,80,48420,20201130,776,4,3263,13052,1
2403,253307,6513,77,22309,20210411,3684,3,146,438,1
2404,392152,9363,96,24853,20231126,2493,1,2317,2317,1
2405,323577,2201,54,11184,20230918,1708,3,4367,13101,1
2406,280502,7392,85,40015,20210703,4972,3,2307,6921,1
2407,320608,1768,18,35541,20211113,3151,1,4148,4148,1
2408,236854,414,62,21373,20220204,1811,1,232,232,1
2409,440605,3511,53,29283,20231228,3984,2,254,508,1
2410,520239,4558,84,27319,20200520,3927,3,3050,9150,1
2411,25357,8091,21,30099,20201122,3187,2,3025,6050,1
2412,161642,2161,20,23167,20220210,3336,2,3337,6674,1
2413,415523,6918,75,17994,20221021,1743,4,4859,19436,1
2414,471873,1875,66,9055,20200901,1327,1,3923,3923,1
2415,278204,1059,63,12449,20230627,380,4,1641,6564,1
2416,409124,927,76,45896,20230105,3845,1,845,845,1
2417,477079,6730,59,31526,20220504,3505,1,1273,1273,1
2418,36301,4357,91,48173,20230910,1642,1,3508,3508,1
2419,595101,5127,67,47925,20220805,1258,2,2125,4250,1
2420,165441,5308,91,4216,20210115,2566,2,2315,4630,1
2421,596430,3045,39,25836,20210327,232,3,2471,7413,1
2422,238536,3808,89,37161,20200824,2620,1,344,344,1
2423,13174,9585,68,15966,20220105,2364,3,1350,4050,1
2424,475177,1840,77,17932,20230212,3860,3,3898,11694,1
2425,48588,9954,9,26535,20220406,709,2,1655,3310,1
2426,323484,9962,41,12264,20200925,4186,2,362,724,1
2427,133908,2145,60,15812,20220202,4255,4,4051,16204,1
2428,527526,2738,99,30160,20230830,4095,3,1901,5703,1
2429,44481,9359,45,12295,20201114,3815,2,645,1290,1
2430,336013,5379,37,17127,20230206,171,2,1715,3430,1
2431,486482,390,77,30717,20200929,4612,1,4366,4366,1
2432,210841,1980,67,39526,20201213,4961,2,1298,2596,1
2433,241967,1243,48,31728,20211116,1645,3,739,2217,1
2434,125922,9323,81,37236,20200309,4040,3,4670,14010,1
2435,209861,4345,33,1938,20200404,3148,2,2492,4984,1
2436,226525,4466,18,3781,20231103,1049,2,2967,5934,1
2437,598328,4726,44,7503,20210909,4849,4,447,1788,1
2438,235021,8411,34,20592,20200815,3878,2,2458,4916,1
2439,486277,5075,43,29182,20220313,3125,1,2684,2684,1
2440,303285,7835,65,38308,20230127,1379,4,3782,15128,1
2441,150460,5118,31,27437,20230824,2146,4,4275,17100,1
2442,150575,4416,28,24792,20230428,551,3,993,2979,1
2443,478193,3526,79,43948,20231023,235,2,4819,9638,1
2444,128491,5951,50,37655,20220505,341,3,852,2556,1
2445,93827,4377,83,26409,20210515,2753,1,2222,2222,1
2446,49491,1749,58,33842,20210205,1243,1,4959,4959,1
2447,422227,6398,64,45376,20230903,4086,4,145,580,1
2448,297684,5366,78,8133,20200224,1919,2,862,1724,1
2449,200398,6369,99,27914,20220910,2851,2,1511,3022,1
2450,282535,841,94,8196,20200819,3166,2,2173,4346,1
2451,55160,9799,15,10204,20201125,4588,1,4416,4416,1
2452,5720,1699,92,31003,20221002,4431,3,191,573,1
2453,447794,7693,72,47821,20200322,3404,2,3250,6500,1
2454,224227,531,35,26405,20220625,1401,4,1162,4648,1
2455,337210,9148,3,9477,20200317,849,2,1621,3242,1
2456,219978,5054,23,29271,20200205,756,3,3900,11700,1
2457,114452,5088,15,29413,20210717,1489,3,1038,3114,1
2458,13420,6905,99,1039,20201123,4914,1,4480,4480,1
2459,16618,6462,24,25517,20220926,4173,3,2354,7062,1
2460,556311,3429,63,29186,20220203,2457,2,4785,9570,1
2461,491380,4011,29,41438,20220513,4168,2,4358,8716,1
2462,455393,3211,32,1359,20220215,586,1,2840,2840,1
2463,424895,3804,98,35311,20210109,1851,2,2992,5984,1
2464,208207,9834,54,28915,20231020,171,2,568,1136,1
2465,182041,2673,3,48878,20210928,2633,3,1868,5604,1
2466,426837,3864,41,39866,20230306,3204,3,4684,14052,1
2467,106746,922,21,33690,20211031,602,1,4855,4855,1
2468,76399,1756,18,31311,20230104,280,1,2501,2501,1
2469,469891,7893,61,23665,20200822,3617,2,3226,6452,1
2470,247465,8128,4,15703,20221223,1903,1,596,596,1
2471,410507,4128,85,37507,20210628,4989,4,3431,13724,1
2472,521587,2220,72,33456,20220404,1223,4,4817,19268,1
2473,337468,2521,13,17813,20220220,3942,1,1031,1031,1
2474,542734,2562,12,16384,20230121,4284,1,2754,2754,1
2475,230529,6447,65,37966,20200823,3546,3,1168,3504,1
2476,398524,3176,15,44289,20230317,3723,1,2403,2403,1
2477,409424,5849,77,6841,20201016,2482,4,2942,11768,1
2478,585850,6379,69,35487,20230312,507,3,4871,14613,1
2479,175846,7524,74,10624,20200920,521,1,1675,1675,1
2480,547210,2738,24,33244,20201014,346,2,772,1544,1
2481,492594,3599,73,11604,20220626,2101,4,2525,10100,1
2482,73249,8919,10,37360,20200912,2713,3,236,708,1
2483,433756,5894,92,28603,20200316,3813,1,627,627,1
2484,424032,2237,19,2118,20211111,1346,1,4205,4205,1
2485,235831,665,89,17730,20201118,700,2,1024,2048,1
2486,49906,5114,3,22593,20201028,3759,1,390,390,1
2487,42672,9655,3,17237,20200820,2980,4,1492,5968,1
2488,495081,7336,25,48179,20200328,3429,3,4483,13449,1
2489,327041,5530,8,38453,20221208,3361,3,4958,14874,1
2490,351107,7751,70,7062,20221125,4781,1,655,655,1
2491,521006,50,62,23882,20220109,3494,2,4860,9720,1
2492,129293,2288,6,25391,20230731,2328,3,3501,10503,1
2493,448945,46,86,21378,20211122,1222,2,1578,3156,1
2494,113436,4512,72,8698,20230729,2243,4,1344,5376,1
2495,491557,3498,15,43940,20230102,720,1,1454,1454,1
2496,488939,4746,97,31959,20221018,3257,3,3653,10959,1
2497,176691,1844,29,16082,20210429,4127,1,188,188,1
2498,563414,6391,44,11459,20210213,4390,1,2770,2770,1
2499,31931,1703,15,21607,20230429,3420,2,4865,9730,1
2500,590378,3066,43,11339,20220101,870,2,1883,3766,1
2501,60082,1093,62,12744,20200721,3879,1,2012,2012,1
2502,105018,6028,44,6775,20230808,1033,3,2798,8394,1
2503,377549,4237,4,335,20211028,1076,1,2243,2243,1
2504,509469,9091,85,36037,20231224,2662,2,1167,2334,1
2505,320120,2368,50,16764,20201016,2080,4,4018,16072,1
2506,244964,5982,55,34823,20210719,515,1,856,856,1
2507,364715,8821,6,17537,20231217,4511,3,472,1416,1
2508,318342,3412,25,30801,20221011,3398,2,624,1248,1
2509,591856,9354,63,37130,20220808,2653,1,4976,4976,1
2510,357784,6894,93,17185,20230225,4084,4,3787,15148,1
2511,490397,3856,21,26747,20231125,2768,4,697,2788,1
2512,435481,8753,76,25745,20220202,1836,2,2068,4136,1
2513,71186,6737,77,12976,20231028,2170,4,1318,5272,1
2514,596181,9154,73,30575,20220219,302,3,200,600,1
2515,514727,1544,46,43770,20220928,4131,1,976,976,1
2516,170246,2147,58,5582,20200823,4160,2,3863,7726,1
2517,300147,2937,81,2944,20200823,447,1,1840,1840,1
2518,360788,1911,72,35654,20230805,1166,3,817,2451,1
2519,491440,8405,74,46594,20230103,4725,3,1768,5304,1
2520,75354,2567,82,11416,20200904,2454,4,4400,17600,1
2521,431112,2157,60,48128,20230421,605,3,821,2463,1
2522,299440,4338,28,30390,20230703,1667,4,2402,9608,1
2523,455571,4417,69,1514,20220913,3770,2,4099,8198,1
2524,185491,5908,12,22546,20200427,1637,1,4137,4137,1
2525,339525,213,42,13556,20200523,4097,2,1206,2412,1
2526,437860,1656,29,28676,20200105,843,4,3269,13076,1
2527,151894,6491,52,38640,20200227,2482,2,634,1268,1
2528,445358,8366,96,25679,20220602,907,3,3552,10656,1
2529,7125,7133,11,19076,20220603,950,1,1991,1991,1
2530,28993,1559,62,3488,20200819,2263,3,4239,12717,1
2531,185066,20,12,31474,20201225,1390,1,2032,2032,1
2532,190588,5325,97,36441,20210210,4596,4,4190,16760,1
2533,91757,4489,13,5759,20230121,1962,1,1111,1111,1
2534,108775,5458,100,39830,20210921,4617,3,4165,12495,1
2535,334464,4222,96,14394,20220830,1092,2,214,428,1
2536,369268,4014,50,37458,20200227,2155,3,1815,5445,1
2537,208793,6537,34,15361,20221224,3475,1,4995,4995,1
2538,162018,3010,71,38525,20210829,720,3,123,369,1
2539,261810,7625,40,44831,20221023,734,3,3096,9288,1
2540,412613,9337,13,24139,20220825,847,1,602,602,1
2541,310893,3462,73,20696,20231209,4173,2,856,1712,1
2542,31513,8220,84,28323,20200625,859,3,3861,11583,1
2543,79884,7569,83,4656,20201121,3492,4,774,3096,1
2544,233272,941,18,17440,20230321,2092,3,2028,6084,1
2545,459228,8623,37,37975,20220724,4202,1,2043,2043,1
2546,262993,8916,26,26641,20200510,4696,2,4336,8672,1
2547,548743,7237,9,26273,20201007,3162,4,543,2172,1
2548,461926,3043,12,7264,20220923,314,3,224,672,1
2549,456895,8458,23,35044,20200617,640,4,3114,12456,1
2550,385055,7074,80,20924,20210815,326,4,1650,6600,1
2551,389655,952,99,22855,20230707,2053,1,3549,3549,1
2552,367758,3635,64,11817,20231117,3409,4,1384,5536,1
2553,374908,7279,86,13838,20200507,2128,3,4782,14346,1
2554,403957,9568,99,39809,20230613,1840,1,2302,2302,1
2555,261679,8749,18,21194,20220730,3272,2,918,1836,1
2556,101543,6560,1,48538,20210129,1230,2,3537,7074,1
2557,528883,7723,92,19038,20200115,1910,3,4309,12927,1
2558,566962,5208,27,3561,20210929,2858,1,1312,1312,1
2559,3885,1570,93,2544,20210729,1748,1,4441,4441,1
2560,266614,7888,92,16931,20220119,2626,1,1099,1099,1
2561,548840,1778,23,2965,20220110,4435,3,854,2562,1
2562,334847,5825,55,19267,20210223,1614,4,460,1840,1
2563,15191,1144,96,47570,20220118,1694,1,1048,1048,1
2564,459439,9019,8,47449,20200516,2734,2,841,1682,1
2565,573137,6335,10,35364,20210719,3575,3,891,2673,1
2566,84192,65,11,4714,20200707,2088,2,1591,3182,1
2567,490145,2274,7,14821,20231122,207,4,4204,16816,1
2568,433028,7815,74,12348,20200218,3991,4,2055,8220,1
2569,544324,2436,43,32535,20200325,1862,4,4345,17380,1
2570,247876,5065,22,38810,20200629,947,3,1542,4626,1
2571,71481,2658,94,31397,20200608,3685,2,1976,3952,1
2572,19195,7961,33,8903,20230309,926,4,928,3712,1
2573,574068,2301,30,29427,20200702,127,3,4429,13287,1
2574,249846,3143,98,9782,20200808,3465,1,4514,4514,1
2575,132280,5670,23,48076,20200731,143,1,1221,1221,1
2576,259666,1389,79,20918,20230918,1743,4,604,2416,1
2577,405777,2911,71,23046,20230727,2941,1,953,953,1
2578,256229,2150,34,30675,20211021,4634,4,551,2204,1
2579,379556,8233,62,3351,20201001,4235,1,3842,3842,1
2580,276916,6212,56,49002,20231122,4237,3,1361,4083,1
2581,58317,5797,32,27194,20200408,3626,4,4587,18348,1
2582,17699,7399,91,46312,20210828,4205,3,4685,14055,1
2583,285903,332,1,22596,20231126,887,1,4067,4067,1
2584,170653,2160,2,46467,20230309,4795,2,1989,3978,1
2585,572176,7835,76,30053,20230205,590,3,4654,13962,1
2586,181231,1078,40,25143,20231024,875,2,4034,8068,1
2587,7816,7242,39,5817,20211222,785,1,2925,2925,1
2588,349783,1435,42,831,20231203,4128,3,4103,12309,1
2589,250051,7204,78,43655,20210218,1858,2,2187,4374,1
2590,409910,7174,22,24415,20230402,2158,1,392,392,1
2591,526958,4352,6,24926,20220601,3793,1,1576,1576,1
2592,107088,6427,63,46740,20220425,1430,1,478,478,1
2593,96973,5538,73,6480,20230630,3362,4,1582,6328,1
2594,185286,3901,97,48996,20220506,1222,3,4832,14496,1
2595,275252,9437,68,44248,20211203,3151,4,3344,13376,1
2596,493398,1471,91,33182,20200812,3987,1,4289,4289,1
2597,172121,7481,52,39315,20210203,651,4,4972,19888,1
2598,460401,2527,4,15875,20230118,3744,2,1258,2516,1
2599,309820,8663,12,45018,20230911,748,4,1581,6324,1
2600,76774,2356,48,18180,20200412,178,3,4452,13356,1
2601,534676,6440,10,47910,20201202,3145,2,3049,6098,1
2602,205744,3994,48,842,20230202,1330,4,2733,10932,1
2603,418769,5073,60,8439,20200816,871,2,1196,2392,1
2604,77225,512,91,49496,20230803,3928,2,3607,7214,1
2605,478811,3242,2,39720,20220827,2011,2,2232,4464,1
2606,570008,5656,22,7133,20200902,4301,1,1490,1490,1
2607,334564,1578,9,20869,20220603,3043,3,3832,11496,1
2608,285710,4732,84,18516,20210527,1675,4,1536,6144,1
2609,374454,8225,30,26960,20231227,3077,4,3917,15668,1
2610,506013,8997,58,34837,20211125,1209,2,2984,5968,1
2611,184134,3537,65,38216,20200101,279,1,2347,2347,1
2612,126191,1170,25,21217,20220106,947,1,1479,1479,1
2613,7388,2265,44,23150,20211004,3822,3,3230,9690,1
2614,556959,5578,59,11747,20200422,1264,4,2538,10152,1
2615,298782,8145,29,26606,20211025,2810,3,2782,8346,1
2616,271684,7584,49,31003,20220125,1622,3,2837,8511,1
2617,556187,7136,66,43405,20200516,1242,2,3371,6742,1
2618,188586,9992,91,42005,20230208,1069,3,576,1728,1
2619,408982,6371,47,34634,20231115,3388,1,147,147,1
2620,316014,4551,81,41411,20220725,2880,1,450,450,1
2621,137534,1797,11,4344,20211201,2129,2,4679,9358,1
2622,348803,4239,79,37343,20220927,3154,4,1797,7188,1
2623,182841,6104,12,4648,20211202,4639,2,1071,2142,1
2624,237935,8960,73,48286,20230612,2602,4,1145,4580,1
2625,51059,684,37,46867,20200128,3926,3,1566,4698,1
2626,533757,1492,18,37100,20210214,1569,3,2065,6195,1
2627,193151,9601,76,38290,20201208,2863,4,1129,4516,1
2628,531650,7835,35,15124,20220826,1239,3,1708,5124,1
2629,72293,2467,71,25224,20230507,4848,2,634,1268,1
2630,94696,4964,100,8125,20220613,863,1,1179,1179,1
2631,2621,7273,95,43384,20230325,4526,4,2380,9520,1
2632,167149,6847,5,27950,20221214,826,1,2600,2600,1
2633,68899,7857,49,27200,20200113,2354,2,2829,5658,1
2634,356659,8222,55,34689,20220816,3926,2,3193,6386,1
2635,216776,3678,80,13124,20201021,153,3,2335,7005,1
2636,293575,6361,40,24530,20200423,1968,2,3296,6592,1
2637,490180,8617,28,21194,20231106,3885,4,1112,4448,1
2638,511509,1266,68,18017,20220127,1654,3,954,2862,1
2639,117648,1890,20,27468,20230729,2998,2,4724,9448,1
2640,242191,3725,51,49963,20221111,3086,2,1088,2176,1
2641,183691,3399,99,47532,20210324,2350,3,552,1656,1
2642,469197,53,43,18391,20201125,2023,3,1611,4833,1
2643,521122,2709,56,47887,20211023,325,3,856,2568,1
2644,296695,5548,74,12573,20200310,3337,1,3615,3615,1
2645,329559,9691,74,7644,20210519,1137,1,4037,4037,1
2646,596030,8672,70,19306,20231226,1371,2,1938,3876,1
2647,59886,929,8,10324,20230515,3397,3,3538,10614,1
2648,102909,2712,38,35369,20210331,1709,1,4385,4385,1
2649,571829,9468,99,7751,20220828,4303,3,2161,6483,1
2650,203590,4522,54,30017,20230531,1819,2,2812,5624,1
2651,574202,9415,72,9825,20220710,2339,3,2167,6501,1
2652,111739,1946,88,44534,20210106,2903,4,558,2232,1
2653,345853,6432,99,22948,20201213,3344,1,1948,1948,1
2654,544211,3834,26,47248,20210204,4532,4,1298,5192,1
2655,26537,57,9,37442,20201020,98,4,4100,16400,1
2656,560440,4452,57,10298,20210504,118,2,3633,7266,1
2657,232068,1150,39,20208,20230307,1423,1,4373,4373,1
2658,362730,7235,47,49607,20201204,3011,4,4300,17200,1
2659,12371,1644,36,11754,20230402,4489,2,3696,7392,1
2660,123259,8990,78,6534,20200115,1840,3,472,1416,1
2661,489608,6228,44,15853,20210317,102,3,3951,11853,1
2662,33225,8385,96,8936,20210620,1786,3,4836,14508,1
2663,576083,4857,67,7076,20220715,4288,4,4322,17288,1
2664,484209,7915,13,10328,20230829,4374,1,2922,2922,1
2665,520077,3049,25,36308,20230603,4342,4,1039,4156,1
2666,531650,7835,35,15124,20220826,3108,3,1708,5124,1
2667,412026,7226,50,31458,20230422,2023,1,1946,1946,1
2668,379192,6078,4,42863,20200908,3124,1,252,252,1
2669,586093,4875,64,43220,20200530,1714,3,389,1167,1
2670,515943,3745,88,12180,20200918,978,3,3892,11676,1
2671,552804,7809,64,43564,20220705,337,4,3642,14568,1
2672,91393,6101,77,29221,20201209,2452,4,3525,14100,1
2673,242706,3303,7,45094,20201020,3741,1,3151,3151,1
2674,583397,5584,37,22445,20210103,305,1,934,934,1
2675,6852,7063,78,40503,20210812,950,1,717,717,1
2676,595370,9324,22,15511,20200611,174,1,2583,2583,1
2677,442057,6270,44,45642,20220108,4176,1,2962,2962,1
2678,408057,3526,41,45480,20210519,982,2,1413,2826,1
2679,374180,6906,58,44784,20230905,1734,2,1896,3792,1
2680,191202,30,97,6564,20220830,3541,3,3462,10386,1
2681,513502,9401,70,1134,20211108,1973,1,605,605,1
2682,457537,5364,78,19947,20200327,4889,3,1728,5184,1
2683,488679,200,50,33907,20230208,4198,1,4825,4825,1
2684,561402,3306,92,30520,20210209,2420,1,3195,3195,1
2685,545751,4080,25,44411,20200317,4243,1,1431,1431,1
2686,558570,9895,9,31464,20230420,4814,4,2772,11088,1
2687,477700,2760,20,30814,20220813,3812,3,809,2427,1
2688,204045,3446,86,32862,20220413,1703,4,3473,13892,1
2689,242589,4322,78,42251,20230615,3666,3,2447,7341,1
2690,462986,8842,11,31566,20231228,2719,1,1256,1256,1
2691,310697,8216,23,35446,20200716,3501,1,3549,3549,1
2692,254690,1843,71,10817,20220726,1110,4,4394,17576,1
2693,226652,7115,75,35010,20200720,4782,1,2044,2044,1
2694,236931,4738,30,17912,20200106,2264,3,3607,10821,1
2695,345353,7571,75,34591,20220412,1294,4,1082,4328,1
2696,423192,4085,92,23829,20220307,3705,1,3285,3285,1
2697,315880,5180,76,7154,20200303,2899,1,4048,4048,1
2698,511807,915,20,24395,20211118,3645,2,4436,8872,1
2699,181329,2692,1,1401,20220708,1181,2,2930,5860,1
2700,300583,5253,77,14885,20200810,2430,4,612,2448,1
2701,567388,8374,46,1269,20220131,3655,1,825,825,1
2702,419004,507,18,47902,20220505,1589,3,4705,14115,1
2703,283475,8951,8,23302,20230329,4464,4,3117,12468,1
2704,441872,2685,44,42446,20211102,4035,3,3552,10656,1
2705,481424,4410,51,15714,20221122,2920,3,1797,5391,1
2706,39306,8107,27,39883,20221219,4743,2,3398,6796,1
2707,213576,2688,19,19711,20201011,1103,1,547,547,1
2708,139373,268,82,9893,20220220,1062,4,2563,10252,1
2709,463408,1426,29,22392,20230204,2034,2,3236,6472,1
2710,561929,4443,53,10737,20210105,4698,3,789,2367,1
